	comment	label
4450	_ __ ___ __ ___ __ ___ ____ ___?  ___ ___ ___ ____ ______ __ 7_ __ __ _ ____? 	1
4451	_____ ___~! 	1
4452	_ ___ ____ _____ _ ___ __. 	1
4453	___ ____ _____ ____ _ ______ 	1
4454	____  ______ 	1
4455	_____...._______!!! __ 	1
4456	____ __ ____ ___ __ _ ___. ____ ____ __ ___ ___. ____!! 	1
4457	______ _________ ___ __ ______..____ ____ ___ 	1
4458	____ __ __.___ ___ _ _____ __ __... ___ ____ ___ __.__ ____ ____ _ __ ___ __. 	1
4459	__ ___ CG_ ____ ____ __. __ __ ___ ___ ___ ____ ___ _____. 	1
4460	__ _____ ____..___ ____ __..__..____ _____ _____..____..__ __ ___________ ______ ___ ___..__ __ _____ _________ _____.___ ____ ______ 	1
4461	__________ 	1
4462	___ ___ __ ________ 	1
4463	______~________ 	1
4464	__ ___ __ _______ 	1
4465	__  ___^^ __ ____ _____ 	1
4466	"____ ___, _ __ ___ ____ _______. "	1
4467	____ _____ __ 	1
4468	__. _____ ___ ___ ___ ___ __ __ _____. _____ ____ ____ __ ______? 	1
4469	__ ___ __ __ ___ ___ _ __ ___ _ ___ __ __ ____. ___ __ __ _____ _ __ _______. ___ __  ___ ___ __ __ ___ __ ____ ____ _____ __ ___ __ _____ 	1
4470	___ _____ ___ 	1
4471	______.________________________..________________.________. 	1
4472	____ _____________ 	1
4473	"__ ___ ___ ____ __,  _ ___ __ ___ ______ __ "	1
4474	___ _____ ____ _____ _____ ___ _ ____ ____ __ __ ___ ___ ___ _ ____ __ ______ _____ 	1
4475	__________. ____________. ____________.. 1000______! 	1
4476	__ ______....________~~ 	1
4477	_______ ______ ____________ _____ 	1
4478	____ _______ 	1
4479	___ ___________. _____ _______ __________ __ ________ ___ ____ ______________. 	1
4480	___ ____ __ __ ___ _ __!! _____!! 	1
4481	__ ____ _______ 	1
4482	"___ _____ ____ ___ ___, ____ ___ ____ ____. .. "	1
4483	_____ __ _____ _________ 13___ ____ _ ____ __ __ 	1
4484	"_____ __, _____ __, ____ ___ __ ____ __ ____ ___ __. __ ____ __. _____ ____ ___. __ _ ___ ____ ______. __ __ __ ___ _____? ___ ___ ___ ___. "	1
4485	____ _ ___ __ _____ _____ ___ ___ _____! 	1
4486	__ ___ __ __.. ___ __ __!! 	1
4487	______________________________________________ 	1
4488	__ ___ __ __ ___ __ _____^---^__ _____ ____ __ ____ ___ ___~____ ______ ___ ___ ________~___ ____ ___ ___ ____ _____ &#34;____&#34;_____^----^ 	1
4489	____ __ _______ __ _____ __ ____ ____ ____ __  __ ____ ___ ___ ___  __ ______ 	1
4490	________ _____ ____ ___ ____ ____ 	1
4491	___ ______ _______ 	1
4492	___ __ _ _ ___ __^^ ____ __ ____ __ _______.. ___ _ ___ ____ ___ ___ ____ __ __ _____^^ 	1
4493	___ ____ ____ ____ ______ ____ ____ _____ 	1
4494	"____ ____ ____ __ ___ ___ ____ ___ __,___ _____ _ _______ ____ __ ____ _____ "	1
4495	__ ______ __ ______~ 	1
4496	____ ___ ___ ___ ___ 	1
4497	_______________~ 	1
4498	__ ____ ____ ____ ___ ________ __ ___ ____ 	1
4499	___ ______ __ _____ ______ ^^ 	1
4500	______. ___ __ __ _ ____ ___. 	1
4501	__! ____ _ __ _ __!!! 	1
4502	___ _______ _____ ____~ 	1
4503	__ ___ ______. _____ 	1
4504	42__ ____ ____.  ____ _____ ____ ___.  _____ ___ ____.  ___ ___ ____ _____ __ __ __ ______. 	1
4505	____ ____ ___ ____ _____ ____. _____ 	1
4506	_______________________b 	1
4507	_____ _______ ________...____ ____ ______ 	1
4508	__!!!!_____ ____  _________________ 	1
4509	_ ___ ____ ___ __ 	1
4510	___________.________________~~ 	1
4511	___ __ __ ____. _____. 	1
4512	____ ___ ___ ___ __ ___ _____. 	1
4513	____  __________ 	1
4514	____ __ __ __ ___ __ !! 	1
4515	___2 _ ____ ____ ___ ____ 	1
4516	_____ _____ 	1
4517	__ ____ __________ ___ ___ __________ _______ _ ___ __ _____^^ 	1
4518	_____ ____ _ ___ ____ _ ___ __ ___.. 	1
4519	"_ ___ _____ ___ _____ ___ ___ ____ _____ __________, _____ __ ______ ______ ______ ____ _________ ___ _____ ____ ___ __ ____?______ _ _____ "	1
4520	respect _____ 	1
4521	____ _ __ ___ ___ 	1
4522	___ ______ ! 	1
4523	___ __ ___ _________ ____________ __ ____ 	1
4524	 _____ ____ ___ ___ ____ ____ _____ _____ _______.____ __ ___ _ _ ____.__  _____ __ ______.____.___.__._____ __ _ _____^^ 	1
4525	__ _________ 	1
4526	__ ____ ____ ___ ____...___ ___ ____ ___ ____ ____ ______ ___ ______..____ __ ___ ____... 	1
4527	___ ___ ____ ______ _ _________  __ _______~___ ___ ___ __ ___ ____ ______ ___ ____ _______ __ __________~ 	1
4528	__ ______:)  __ _______ _____/__ ___ ___ __ ____ 2______/ 	1
4529	___ ___ ___ _ ___ __ _____. _____. 	1
4530	__ ____ ____ __________.___ ________ _____________ ____________  1000______ ______ ___!!! 	1
4531	___ __ ___ ___ ____ __ _____. 	1
4532	___ ___ ___ ____ __ __ ___ ____ ___ ____ ___ ___ __ __ ___ _ ___ ___ __. ___ __ __ ___ __ _ ____. __ ___ ____ ___ ___ ___ __. 	1
4533	_____!!____ __ __!! 	1
4534	_ _____ __________ __ __!!! 	1
4535	"_____ ___ __ __, ____ __ __ __ __ "	1
4536	_______________ 	1
4537	____ ___ _____ ___ ____ ___ _____ ____ ______ _______  ___ ___ ____ ___ ____ _____?  ____ ______ __? ____ _____ __ __ ____ _____ 	1
4538	__________ 	1
4539	___ _____.. 	1
4540	____ _ __ _____^^ 	1
4541	__ _____. ___ ___ ________ ____ ___ __ ____ 	1
4542	____ __ ______ __ ___ _____ __ ____ ____ 	1
4543	______ __ __ _____ __ ___ ___ ___ __ __ ___ ____ :)_ ___ ___ 	1
4544	___/-/-/-:-;:: 	1
4545	____ _______. ____ _ ___ _____. 	1
4546	_ __ ___ ____ _____ 	1
4547	____ _______ 	1
4548	__~~______~_____________ 	1
4549	_____.!! __ __ ___ __ ____ 	1
4550	__..____..____.. 	1
4551	__ ____ ___ __! 	1
4552	________ _______.... 	1
4553	_____ ___ ___ _ ___ 10_ __ ____ 	1
4554	___ ___ ___ ___ __ ___ ___ __ __ 	1
4555	__ ____ __ _ __ ____!! 	1
4556	____. __ _____. 	1
4557	___ ___ _ ___!!____ ____ ______ ____ ____ ______ ________~____ _ ____ ______~ 	1
4558	     ____ _____ _____ 	1
4559	___ ____ ____ ____ 	1
4560	_ __ _____ _____ _ __ ___ __ __ ____ ___ _________ __ ___ ____ ___ ____ _______ _____ _____ __ ____....__ 	1
4561	________ ____ __________ _____ 	1
4562	___ __  __ _ __ 	1
4563	____. _______ 	1
4564	_____ ___ __ __ _____ ___ __ ___ ___ ___ _____ __ _____ ___ ___. _ ___ __ _____ __ ____ ____. 	1
4565	____ _____ __ 	1
4566	__ __ ____ ______ __ __ ___. 6.25______ ____ ____ ___ __ _____ ___ _____ _____ ________ _____ ____ ______ ____ 	1
4567	___ __ _ _  ____ ___ _I____ ___. _ ____ __ ___ __ ____. __ ___ __ ___ __ ___ ___ _ ____ ___ ___ _____ _____ ___ __ 	1
4568	_____ _____ __ __ ____ __ ___ ____. ____ ___ _ ___ ___ __ ___ __ ____. 	1
4569	 ______..___ __ _____ 	1
4570	_____ ____ __ _ ___!! ___ __ __ __ 	1
4571	__ ___ ___  _ ___  _____ ___ ___ ____   ____.  __ ___ ____ ____ __ _____. 	1
4572	__ _ ____ __!! _____. 	1
4573	__ ___ _____ _____??  __ ___ ___ __... 	1
4574	__________ 	1
4575	__ _____ __. _ __ __ __ __ ___ ____ ____. 	1
4576	__ ___ __ __ __ 	1
4577	"______ _____ ___, ____, ____ _____ ___ ___....___ __ __ ___ ___. ___ __ _______ __ __ ___... "	1
4578	"_____ ______ ___ ____ _ ____ __ ___, ___ ____ _!!_ ____ _______? _ ___ __ ____.... "	1
4579	__! _____ 	1
4580	"__ ___ _ ____ __ _______. _ ____ ___, __ ______. "	1
4581	___ ___ _ _____ ____. ____ ____ ___. ____ _____ _____ ___ __ __. __ ____ ____ ___ _ __ ___ __. __ ___ ___ __ ___ ____.. ___ ___ __ ___ __ 	1
4582	10___ _10___ 	1
4583	__ _____  _____ _____ ____á__ 	1
4584	___ ___ _______ 	1
4585	__ ____ __ ____. _ __ __ ____. 	1
4586	____ ___ ___ ___ ____ _____^^ 	1
4587	____________________ 	1
4588	______  _____ 	1
4589	_____  ____~~~~ 	1
4590	__ _______ ___ ______ _ ___ __ _____ __ _ ___ _____._____ 	1
4591	"____ ____ _____ ___ ______ _______ ____ ___ _________ _________,___  __ _____ ______ "	1
4592	___ ___ ___... _ _____ ___ 	1
4593	______ ____..  ______ ___ 	1
4594	____ __ ___ _ ____._____ _____ ___ ___. 	1
4595	__ __ _ ____ ______ ____ ___ ___ ___. _ __ __ __ _____ ____ __ _ ____. ___ ___ _____ ___ __ ____ _ _ ____ __. ______ ______ __ __ __ ___ __ 	1
4596	"__ ____ __ ____ __ ____, 1.4__ __ ____ ___ ___, __ __ ___ ___ __ ____ __ ___ ____  __ __ _ __ ___ ____  ____ __ __ ___ __ _ _ ____. "	1
4597	_____ __ _____ 	1
4598	_ __~~_____ _____ 	1
4599	_100__ ___??__ ___..._____ _____ __ 	1
4600	_____..._____ __ __.. 	1
4601	__ _____ ______ 	1
4602	__ ___ _ _____ _____ ____ 	1
4603	__ ___ ___ _ __ 	1
4604	___ ___ _____ ___ __ ___  _______ ___ ___ __ ___ ___  ___ __  ^^ 	1
4605	____ ____ ___ ___ ______.  _____ __ ____ ___ ___ __ ___ _____ _____. __ __ _ ____ __ _ ___ _____. 	1
4606	__ ____ _____. _ ___ __ ____ __ ___ ___ ___ ____. _____ __ ____ ____... 	1
4607	___ __ ____ ____ __ _ ____. ____ ___ ___ __ __ ___ ___ _____ _ ___ ______ 	1
4608	___ ___  ____~____ ___ ..__ _______ ____ ______.._____!!.__ ___ ______.___ __ _____!__! 	1
4609	___ ____ __~ ____ __ ____ ______ ____ __ ____ __ 	1
4610	__ _______ ______ _ _ 	1
4611	_____ ___ ____ _____ 	1
4612	____ _____... _____ ____ ___ __ ____.. 	1
4613	__ ___ ___ ___ ___ ___ __ _ ____ __ ___ _____ ____ ____. _ ___ ___ ___ _____ __ _____. __ _____. 	1
4614	"_____ 6?25___ ___ ____ _________ ____ ___ ___, __ ________ ___ ___ ____ ___ ___, _______ ____ ___ ____ ___ ___ ___ ____ ____ __ ____ __~ "	1
4615	_____ ______ ____ _____ 	1
4616	___ ___ _____ 	1
4617	___ _ ____ ___ ___ __ _____ __ ___ ___ __ __ _____ __ ___ _____ ____ ____ &#34;__ ____.&#34; _ ____ _ __ ___ ___ ___ _____. 	1
4618	__ ___ ___ __ ______ ___ _______ 	1
4619	____~~______ 	1
4620	___ _____ ____ ____ _____ _____~!! ___ ____ _______ _____ ___ ____ ________ _________ ____ __!! _____ _____!! ___ ____!! ____ _____ ______ 	1
4621	___ _______!! 	1
4622	________ ____ 	1
4623	____ __ _ __ _ _____. 	1
4624	____ ___ _____ ____ ___ ___ ___? _ 	1
4625	__________ 	1
4626	_____ _____ 	1
4627	____ ____ ____ 	1
4628	__ __ _____ ____ ______ 	1
4629	____ ____ __ ____ __ _______ 	1
4630	2015. _ 1000_ ___ __!!!! 	1
4631	_____.__________________________ 	1
4632	_ ___ ____ __ 50___ __ ____ ____ ___ _ __ 	1
4633	______ _____ _______ ___ ___ ___ _____ ____ __ ________ 	1
4634	"_____ __ ____ ____ __ ___,____ ________ ___ _____ _____ ____ ___,____ __ __ ____  ___ _____ _____ ______ _ ___ ____100_ _____ ___ 1_ __. "	1
4635	__ ___ _______ __ _ ___ _ _ __. _______ _____ _____.. 	1
4636	____ ____ ________  ______ _______ 	1
4637	___ ___ __ __ ____. _ _ _ ____ ___ ___ ___ _____. ____ _____. __ ___ __ ___ __ ____...__ __ ___ _ ____. 	1
4638	_ ____ ___ ___ _______.___ ___ __ ___ _____ ____ ______ 	1
4639	__ ___ ___ _._ _____ __ _____ ____.. 	1
4640	_______ ______________  ____ ________ _____ 	1
4641	___ _____ ___ _____ ____ ____ __ 	1
4642	__ __ __ ___ ____ _ ___ ___. 	1
4643	________ _________ 	1
4644	______ ______ ___ ____ 	1
4645	___ ___ __ ____ __ ____ ___ ____ __ ____ 	1
4646	____ ___ __ _~_ __... 	1
4647	_________ ______ 	1
4648	______ ____ __ __ _ ___ ______ ___ _______ _____ 	1
4649	____  __ ______ 	1
4650	______________~___________~________ _____ __________ 	1
4651	"__  __ __ __ ___  __ ____ ___ __ __ ___ ___.. _____ ____ ,____  ___ ___ ______. "	1
4652	____ ___ _____ __ __ _ __ __ 	1
4653	__ 40___. ___ ____...__ _______...___  ____ ____...___ __ ____ ____.. __ _~ 	1
4654	____ __ __ __ 	1
4655	_____ ___ ___ ____ ____ ______  ____ ___ _ ___ ____ ___ ___ _____ _____. ____ _____ ___ ___ ___ __ __ __ _____ ___ _. __ __ ___ ___ __ ____. 	1
4656	_____. ____ ____ _ ___ ____ ___ ____ ____. __ _____ __ _____ ___ ___ ____ ___ ______. ___ _____ ___ ______. 	1
4657	____ ___ __ ___ __... ___ ___ _ _ __. ____ ___ ___ _____ _____ __ _ __ ___ _ ____. 	1
4658	____ _____  100_ 	1
4659	____________ 	1
4660	____ __ __ ____ __ _____ ____ _____ _____ ___ __ _____ _____ 	1
4661	____ ___ ___ ___________ ____ ___ __ 	1
4662	___ _____.. 	1
4663	___ ___ __ ____ ___ __! 	1
4664	____ ____ ___. 	1
4665	___ __.. _ ___ ____ ____ ___ _____... 	1
4666	 ___ _____ ___ ___ _________ _______ _______ _________ ____ _._ 	1
4667	_ ____ __ ____ ________ __ __ __ __ _________ ___ _____ ___ _ _______ ____ _____ _________? ____ _____ 	1
4668	 ________~^^  ____ ____... 	1
4669	____ ____ __ _____. __ __ ____ ____ ____. ____ __ __ __ ______. ______ 	1
4670	__ ___ ______ 	1
4671	___________!!!______ ______ 	1
4672	____ ____..._________..______ 	1
4673	_. ____ ___!____ _______ ______~~ 	1
4674	____ __ _ ___ ____ ___ _____ __ _____. __ ___ ___ __ ______ ___ 	1
4675	"____ ___, __ _____ ___. _____ ____ _______ ___ _____ ____ ____ ____ ____ ___. "	1
4676	__ _ ___ __ ____ _____ ___ __ _ ____. ______ 	1
4677	_ ____ __. ___ ___. __ __ _ __ ___ __ __ ____ __. 	1
4678	______ ___ ____ __ ____ 	1
4679	__ ___ __ ___ ____ ____ _ _ ____ 	1
4680	___ ______  _ ____ 	1
4681	_____!! ______ 	1
4682	____ _(?)_ ____~ _.!! __ ____ _ _____? __ ___. 	1
4683	__ __ ___ ____ ___ __ __ 	1
4684	___ __ __ _____ 	1
4685	__ ___ ____ ___ _____ ____ ___ ___ ___ ___ __ ___ __ _____ 	1
4686	 ____ ____ ___________!! 	1
4687	___ ________ 	1
4688	_ ___ _________ ______ 	1
4689	______ ____ _______ ___ __ _____ ____ _____ _______ __ 	1
4690	____ ____ ____ 	1
4691	___ ___.. __ ____ _____! ____ :) 	1
4692	___ _____ _____ ____ ____ __ ____. __ ___ ___ ____ ____ ____ ______ ____ ___ __ _____ __ _____ __. 	1
4693	___ ____ ____ ____ ____ __ _____. _____ ___ ___ __ ____ _______ ______. 	1
4694	____ ____ ______ ___ ____ __ ___. ____ 	1
4695	_____ _ ___ ____ _____ __ _____ 	1
4696	______^^ ____ _________! 	1
4697	____ __ ___ ___ ___ ___ ____.____ ___ ___ ____ ____ _______. 	1
4698	___ _____ ____ __ ____ _____ 	1
4699	__ ___ __. ___ _ ___ __ &#34;___ _ ___ __ _____&#34; ____ __ _!___ 	1
4700	____ ___ ___ ___ _____ 	1
4701	__ __ ___ ____ _____. _ _____ 	1
4702	_ ___ ____ __ ____ ___ ___ ___ __!!^^ 	1
4703	________ _____! 	1
4704	"___ _ __ _ ____, ____ _ _ ____, __ _ __ ______ . "	1
4705	__ __..__ ___ ___ _ ____..____ __ ___ __ ___ __ 	1
4706	__ ____ 6.25_ ____ ____ __ __ ____ 	1
4707	___ ___ ____ ___ _____ __ ___ __ ____ ____. 	1
4708	__ ___ _____ ___! 	1
4709	_________________________________ 	1
4710	____ __ _ ___ ____ 	1
4711	__ __ __. ____ 	1
4712	_____________ 	1
4713	___ __ __ __ ______. ____ ____ _____ _______. 	1
4714	_____ ___ __ ____ ___ _____ ___ ___ ____ __ _ ___ __ ___ __ ___ _______ ___ ____. ___ __ __ __ _____ ________. 	1
4715	____________ 	1
4716	_____ ______~  __ ____~ 	1
4717	___ ___..___ ____ 	1
4718	__ ____.. ___ ___ _____  _____..______ ______ ______ _____ ___ ___ _____ _____ ____? _____ ___ ___ _____ _____ ..___ _____? 	1
4719	_______.50__60__ 	1
4720	__ _______ __~.~ 	1
4721	___ ___ ____ __ 	1
4722	___ ____ ____ 	1
4723	_____ _____ ____ __ ______ 	1
4724	_____.._____ 	1
4725	_____! ___ ___! 	1
4726	______ ____ ______ _____ 	1
4727	  __ __ ____ ___ __ ___ __.__ __ ____ ___ __ ____ _____ ___ __.  ____ ____ __!!!!  _____. 	1
4728	__ ____. ___ _____. 	1
4729	_____ 4__ ____ 	1
4730	______ _____ ___ _____ ___ ______ _____ 	1
4731	__ ____ _____ ___ ______ 	1
4732	___ __ __ _____ 	1
4733	__ __ _________ 	1
4734	_____ _________ ____ ___ 	1
4735	___ ________~______! 	1
4736	_______ ___..._____#~ 	1
4737	____________________. 	1
4738	__ _____ ___ ____ ____ _ ____ 	1
4739	___ ___ __ __ _____ _____ 	1
4740	____ __ ___ ___ __ ____ 	1
4741	_____ _ ______! 	1
4742	______ __??___ _____ _____ ____ ___ ___ _____. __ _____ ___ ___ ___ ___ ___ 	1
4743	__ __ __ ___ ___ ______ 	1
4744	____ ___ ______20_ ___ ___ ___ ______ __ _____ __ ____ ___ ____ _ ____________ ___ ____ ___ ___ _. . 	1
4745	___ _____ ___ ____ ___ __ _ ___.___ ___ ______ ____ __ ____ ___ ___ _____ ____ ____ __ ___ ____ ____ _ ____. 	1
4746	__ ______ _______ __ __ ______ ______ ____ _____ ____ ___ _ ___ _____ ___ ____ __ ____ ________ __ ____ _____ ___ _____ __... 	1
4747	___ ______ ______ 	1
4748	__ ____~~~~ 	1
4749	_______   _______  ____________  _ ____ 	1
4750	___ _______ _ __ ___ _____ 	1
4751	_____ ___ ____ ____ _______ __ ____ _ ____. 	1
4752	_~~____. _____ ___. 	1
4753	"____ ___ _ ____^^ ____ ____ _____  __ ______ ___ ___ _____ __,___._ "	1
4754	___ ____ ___ __ ____ _ ___ ____ ~~ 	1
4755	___ _______ 	1
4756	_____ _ ___ __ ____ ___ __ _______ 	1
4757	_______  _______ ____ _____ ______  ______ __  ______ 	1
4758	___ ____ __ ____ ____ ___ ______ 	1
4759	"___ ____ ____ _ _ __ __ ___. __, ___ ___ __ __ __ _ __. ___ __ __ _ ___ ___. __! "	1
4760	____ __ ____ _____ ___ ____ __? ____ _____ _____ ____ ____ _____ ___ _ ____ __ ___ _ ___ ___ _____ __ __ _ ___ __ ___ _____ ___? __ ___ ___? 	1
4761	___ ___ _____ __ _____ _____. 	1
4762	_____ ___ ___ _____ ____..__ ____!! 	1
4763	_____ __ ______ ____ ___~ 	1
4764	___ ____ __.. 	1
4765	__ _____ _____ 	1
4766	___________! 	1
4767	__ _____ ..______ __ _____ 	1
4768	__ _____.__ _____ ____ ____ ___ ___ ___ __ __ ___.___ __ __ ___ ____ ____ __ __ _____ _ _____ ___ _____. 	1
4769	____ ___ ____ _____. _ ___ ____ ________ ____ ______ _____ ___ ___ ___ ______ ___ ___  __ ___ ___ _____ ____ 	1
4770	_____ ____________ 	1
4771	___ ______. _____ ___ _________&#34;____ ___ _ ____ _____~_____ _____~^^ 	1
4772	___ __ ___ __  ___ ___ __... 	1
4773	_______________ 	1
4774	__ __ ___ _ __! 	1
4775	__ __ __ __ ___ __ ___ __ _ _ __ ____ ____ _____ __!! _ ___!! ____ ___ ___ ____!! 	1
4776	"__ ____ __ ____  ____ ____ ___ _______, __ __, ,  ___ ____  _____. "	1
4777	_____ ______ ___. 	1
4778	__ ____ ___ __ 	1
4779	_____ ____..___ __ __ __ ___ ______ __. __ _ __ __ _ _______ 	1
4780	____ _______ ____ 	1
4781	_____  __ ____ 	1
4782	____ _____ __ _~__ _...___ ____~__ 	1
4783	____ ___ __ . ___ ___ __ __. __ _ __ __ _____ ____ ___ ___ ____ ___. ___ ___. __! 	1
4784	________ :)  _ _____ _ _____ 	1
4785	____ ___ ___ _____ __ 	1
4786	__ __ __ __ _____. ___._________ _____~____ _ _____ __ _____ 	1
4787	_____ ___ _____ ____ ____ _____._____ _ ____ ____ __ __ _____ ____ ___ ___ ____ __ ______. __ ___ ___ __ __ ____ ____ __ ____ ____ 	1
4788	_____ ______ 	1
4789	_____ ___ __ __ ___ ___ _ ___ ___ ______ 	1
4790	____ ___ __ ____ ___ ___ ___ __ __ _____. __ ____ ______ ____ _ _ __ ___ __ ___ __ ____ _ ____ ___ ___. 	1
4791	_____ ___ ___ ____ ___ ___ ______ ____ ___ __ _______ _ ___ _____ ___ ___ ___ _____ _____ _____. ____ ____ __ _____ _____ ___ ____ ____. __ 	1
4792	__ ______ ______ 	1
4793	____ __ ___ __. ___ __ ____ __ ___ _____ __ _____ ___ _ _____ 	1
4794	___ ___ ___ ___ ___ ___ ___ ____.. __ _ ___ __ ___ _ ___ _____ __ _______. 	1
4795	_____ _ ___ ___ _ __ ___ _ ___ ___ __ ___ .___ ___ 	1
4796	____________.. ______ 	1
4797	__ __ ___ ___ ___ __ ___ _ __ ___ __. 	1
4798	__ ___ ___ ___ ____ __ ___ _____ _____ _____ ____ _____ _ _____ __ ___ __ ____ __ _____ __ ___ _____ __ ____ ________ ____ ___ __ __! 	1
4799	__ ___ ___ ___ ____9.9 	1
4800	"___ ______, __ __ __ ___ ____ __ ____ ____. "	1
4801	__________ 	1
4802	___~~~!!!! 	1
4803	_________. ___ _______ _______._____ ____ __? ______ _ ___ ______ ___ _______. 	1
4804	_____ __ _____ 	1
4805	____ ____ ___ __ ____ ___ __ __ 	1
4806	__ ___ ___ ______ ____ ____ _ _____ ___ ___ ___ ____ ___ ___ ____ ____ ___ ___ 	1
4807	____ ____ ____ ____ 7080____ _____. ____ ____ _____. 	1
4808	_____ __ ____ __ ____ _____ ____ _____ __ ____ ___ 	1
4809	__ ______!!!!  ____ 	1
4810	______  ____ ___ ___ ____ _____ ______ 	1
4811	"__ ____ ___ _ ____ ___ ____ ___ __ , ____ ___ __ ____ ____ ___ ___ __ __ ____ ___ __. "	1
4812	___ ____  ____  ____ _____ 	1
4813	____....__ ____ __ ___ ___ 	1
4814	______. ____ __ __ _____ 	1
4815	_____ __ __ ____ 	1
4816	"__  ___ __ ___, _____ ___ ____ __.. __ __ ______, ____ __ ___ __ _ _____. "	1
4817	"_ __ ______ __ ___ _____ __ ____ 5,6___ _ ___ ____ __ __ _____ ___ ___ __? ____ ____ _____ _____ ___ __ ___ ____ __ ___? "	1
4818	____ ____ __ 	1
4819	___ _____~___~^^ 	1
4820	"____ _____ __ ___ ____ __ ____ ____ ____ ___ _____ ____ __ __ __ ___ ___ ____ ____ _, _____ ______ ____ _ _ __ ___  ___ __... "	1
4821	__ ____ ____ ______!!! _ _____ 	1
4822	______~~~~ 	1
4823	___________ 	1
4824	GOOD_____. 	1
4825	_ _ __ ___ ____....  ___ ______ __ ____ ____.. ___ __ ____ __ ___  __ ___ ___ __  __ __ 	1
4826	_____ __ __ _____ __ _ __.____ ____ _____ __ __ ____ __ _ __ ___.__ __ ___ ___ _____ __ ____ ___ __ __ ___. 	1
4827	_____ ___ ____ ___ ___ 10_ 	1
4828	__ ____ ___ ___ ___ __ _____ _____ __ ____ _____ ____ 	1
4829	___ __ ____. __ ___ ___ __ ___ ___ 	1
4830	____ ___ ____....____ ____ _____ _ _____ _____... 	1
4831	___ ______. _____. 	1
4832	____ __ ____ ___ ______ __ 	1
4833	___  ___  ___  ___. 	1
4834	___ ___ _____ ___ ___ ____  __  ___ _______ 	1
4835	__ ___ __ __ __ ___. 	1
4836	____ ____ ___. .____! 	1
4837	__ __________ ____ __ ______ _ 	1
4838	very very good  must  gogo 	1
4839	______~~_________~^^ 	1
4840	____ ___ _____ ___ __ ___ ____ ___ _____ ______ ___ __ ____ _______ 	1
4841	_____ __ ____ ____ __ ___ ____ __ ________. 	1
4842	__ ___ ______~~___ ___ _______~~___ ___  ____ _____ _______ 	1
4843	_____... __ ____ __ ___ ___ __ ____ ___ ___ _____! 	1
4844	____ __ ___ ____ ___ ___ ____ _ _________ 	1
4845	__ ___  ___ _______ _ ____.__ __ ___ ___ ___ ____ _ ____ _____. 	1
4846	__ __ __ ___ ____ ___ ___ __. 	1
4847	____ _____ _______ 	1
4848	___ ______ __ ____ ___~ 	1
4849	_____ __ __ ___ ___ ___ ____ _ ___  ___ ___ ___ __ __. 	1
4850	___ ___ ________ _____ ___ ____ ___ ____!! __ _____ __________ 	1
4851	___  ____. __ ____ ___ _______. 	1
4852	___ ____ __ _____ ____ ______ _____ ______ _____ ______ ______ ___ ___ ___ ___ ___ OO__ 	1
4853	__________ 	1
4854	____ ___ _ ___ 	1
4855	_..._____ ___ _____ ______?_ __ _____ ______ 	1
4856	 1__ ____ ___ __ __? ____ ______ _____ ____ _ _____?  ____ _____ __ ____ _____ ___ ____? _________ ____ ____ 	1
4857	___ ___ ___ _______ __ ___.._____ ___ ___ ___ ___ ___ ___.._____ ___ ___ ____ ___ ____ _______. 	1
4858	"__ ___ ___, ___ ____ __ __. ___ ___ _ ___ __ ___ ___. ___ ___ ___ ___ __ __ ___ __. "	1
